Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
5536.55521273613	590	201.56606049401398	0.09903452251940388	201.67187450571606	201.1461261619714	29865565
5630.781347513199	600	201.58074221209245	0.09536184435776125	201.71293915626498	201.28941600520866	30373124
5725.036125421524	610	201.54691973820462	0.10075524461761415	201.68740837899855	201.26804847838562	30880386
5819.8901381492615	620	201.5562088841866	0.07709981692640665	201.70782795883525	201.41598980677122	31387709
5914.20973610878	630	201.5371508428625	0.11161436425448042	201.6951184856644	201.17439626433324	31896133
6007.731435775757	640	201.53959270930747	0.09016219059032204	201.68953738125052	201.3442884313244	32398143
6101.292773008347	650	200.87429028645397	6.667254877912209	201.7209859719388	134.54790156323946	32901487
6195.526800394058	660	201.5668119757281	0.08678827366984332	201.70288433400933	201.32211849023045	33407286
6289.703042984009	670	201.57483197863905	0.107927682833509	201.71426810290106	201.1910586732215	33913825
6383.960977077484	680	201.54963150559212	0.09679082079109008	201.72274288406462	201.36298144840364	34422376
6478.444420576096	690	201.51751274419905	0.10479270100563166	201.69869875505807	201.2444760742155	34930236
6572.405912399292	700	201.5358182341745	0.11486238462436142	201.68306310405228	201.18902759039963	35436543
6666.814070940018	710	201.4739919688925	0.11149035716166791	201.67992739182156	201.23979379721453	35941964
6761.627619504929	720	201.57895930174723	0.09176873564703211	201.71577932905524	201.2634728410586	36449305
6856.035635232925	730	201.58208900017777	0.07657673969653975	201.69638897463412	201.31276015225535	36955593
6950.1410212516785	740	201.62018328289324	0.06363326135794312	201.7040502568579	201.33889385213226	37461235
7044.8025624752045	750	201.58177169804014	0.06969539022395907	201.68434528690875	201.355192275816	37967017
7139.237963914871	760	201.5446204927917	0.07792800135652936	201.66942078963964	201.34072197039137	38472143
7233.9166758060455	770	201.5744651623683	0.0587572456856969	201.6892301193071	201.34059525721378	38978825
7328.533972501755	780	201.54964641857555	0.07238631824215709	201.67496209585536	201.31194854504	39486417
7423.059356927872	790	201.55337354252714	0.06945459649931432	201.71071285814148	201.37901288522255	39993097
7517.584931612015	800	201.56458552008354	0.07309306046872296	201.7059888427113	201.3543429835346	40500865
7612.021195411682	810	201.6037061400597	0.06445404120657297	201.68736744493876	201.35373845695264	41007774
7706.140335321426	820	201.56938248336692	0.08534338600767181	201.69702440690043	201.36191291814325	41515057
7800.912626743317	830	201.55200892641457	0.07626188817700227	201.71483882474016	201.32863259038118	42019287
7895.460620880127	840	201.52555432629353	0.1259053018659325	201.7092894657849	201.17176947981818	42524104
7989.622987747192	850	201.54356047703706	0.11851706397345771	201.68620046796005	201.21425628468748	43029549
8083.967313289642	860	201.5396748990857	0.09646123658950673	201.67924420671594	201.26848084806903	43533270
8178.229257106781	870	201.50412466516215	0.09929429539517705	201.6874230041631	201.15607419879885	44036210
8273.0160176754	880	201.52275246511098	0.06822337204979517	201.66520770226177	201.37066413915107	44540642
8367.60074543953	890	201.36862052766935	0.763411323742098	201.65823045824834	193.88333583437162	45046619
8462.500076770782	900	201.50716363055034	0.08038894015966018	201.63630222907676	201.1055543749295	45553997
8556.94999074936	910	201.4778722087331	0.0837318611021993	201.5989785176569	201.15618855077756	46059829
8651.052402734756	920	201.4715651139607	0.07773561000948172	201.64829793566113	201.27008874727775	46566859
8745.140159606934	930	201.4579114145796	0.10904361638982085	201.67293844714942	201.17325614327652	47073466
8839.694204568863	940	201.47838199607833	0.11240767357363592	201.66338725469444	201.1985299888872	47580581
8933.746584415436	950	201.51570970666754	0.0706838580077249	201.6299464161311	201.27106741203988	48084104
9028.844336509705	960	201.51343643458168	0.0711788806354239	201.65979159569213	201.3622576832656	48590299
9123.283177137375	970	201.56173214869773	0.07931872001419973	201.7101273590427	201.36135295287923	49096801
9218.032873153687	980	196.05477994944303	31.319125479774957	201.68894625411346	17.966177087509642	49602904
9312.440863132477	990	201.55078690896843	0.09837194119517494	201.7019085883062	201.21347976095652	50106697
9406.647646665573	1000	201.55299768573965	0.07684905988490943	201.66077127443813	201.21403089733724	50612911
